StartTime,LastTime,Trans,Flgs,Dur,RunTime,IdleTime,Mean,StdDev,Sum,Min,Max,SrcMa,DstMa,sEnc,dEnc,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,AutoId,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,PCRatio,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Retrans,SrcRetra,DstRetra,pRetran,SrcGap,DstGap,Rate,SrcRate,DstRate,Dir,State,SrcWin,DstWin,SrcTCPBase,DstTCPBase,SrcMss,DstMss,TcpRtt,SynAck,AckDat,TcpOpt,Inode,Offset,sMeanPktSz,dMeanPktSz
07/03.06:03:05.384397,07/03.06:03:05.384551,1, e        ,0.000154,0.000154,1728415872.000000,0.000154,0.000000,0.000154,0.000154,0.000154,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,59798,domain,0,0,cs0,cs0,128,128,0,0,0x0c0a,0x315e,0,Start,4,2,2,352,160,192,0,0,0,-0.000000,9142858.000000,4155844.250000,4987013.000000,0,0,0,0.000000,0,0,0,0.000000,,,19480.519531,6493.506836,6493.506836,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,149848,80.000000,96.000000
07/03.06:03:05.384830,07/03.06:03:05.415459,1, e        ,0.030629,0.030629,1728415872.000000,0.030629,0.000000,0.030629,0.030629,0.030629,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,52130,domain,0,0,cs0,cs0,128,128,0,0,0x0d0a,0x335e,0,Start,4,2,2,376,160,216,0,0,0,-0.000000,49103.789062,20895.230469,28208.560547,0,0,0,0.000000,0,0,0,0.000000,,,97.946388,32.648796,32.648796,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,149932,80.000000,108.000000
07/03.06:03:05.385014,07/03.06:03:05.415277,1, e        ,0.030263,0.030263,1728415872.000000,0.030263,0.000000,0.030263,0.030263,0.030263,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60850,domain,0,0,cs0,cs0,128,255,0,0,0xce5f,0xf338,0,Start,2,1,1,210,91,119,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,33.043652,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150016,91.000000,119.000000
07/03.06:03:05.768916,07/03.06:03:21.632590,1, e        ,15.863674,15.863674,1728415872.000000,15.863674,0.000000,15.863674,15.863674,15.863674,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,netbios-ns,netbios-ns,0,0,cs0,cs0,128,128,0,0,0xf56b,0x792c,0,Start,32,16,16,3184,1580,1604,0,0,0,-0.000000,1505.830200,747.367859,758.462402,0,0,0,0.000000,0,0,0,0.000000,,,1.954150,0.945556,0.945556,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150100,98.750000,100.250000
07/03.06:03:05.860427,07/03.06:03:11.348093,1, e        ,5.487666,5.487666,1728415872.000000,5.487666,0.000000,5.487666,5.487666,5.487666,UAA,UAA,e,e,192.168.10.9,206.126.112.141,tcp,1119,https,0,0,cs0,cs0,128,57,0,7,0xc60e,0x3653,0,Start,13,7,6,1514,1007,507,0,0,0,-0.000000,1876.207397,1259.551880,616.655579,0,0,0,0.000000,0,0,0,0.000000,0,0,2.186722,1.093361,0.911134, ->,FIN,65536,30464,4114158600,972448971,1460,1460,0.015291,0.015151,0.000140,Mws,,150188,143.857147,84.500000
07/03.06:03:05.896190,07/03.06:03:05.896413,1, e        ,0.000223,0.000223,1728415872.000000,0.000223,0.000000,0.000223,0.000223,0.000223,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,58986,ldap,0,0,cs0,cs0,128,128,0,0,0xe16a,0x7b2b,0,Start,4,2,2,1014,580,434,0,0,0,-0.000000,18188342.000000,10403588.000000,7784753.500000,0,0,0,0.000000,0,0,0,0.000000,,,13452.915039,4484.305176,4484.305176,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150400,290.000000,217.000000
07/03.06:03:05.973122,07/03.06:03:06.005207,1, e        ,0.032085,0.032085,1728415872.000000,0.032085,0.000000,0.032085,0.032085,0.032085,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,51873,domain,0,0,cs0,cs0,128,128,0,0,0x8c0a,0x395e,0,Start,4,2,2,476,170,306,0,0,0,-0.000000,59342.367188,21193.703125,38148.664062,0,0,0,0.000000,0,0,0,0.000000,,,93.501633,31.167212,31.167212,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150488,85.000000,153.000000
07/03.06:03:05.973377,07/03.06:03:06.005153,1, e        ,0.031776,0.031776,1728415872.000000,0.031776,0.000000,0.031776,0.031776,0.031776,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61150,domain,0,0,cs0,cs0,128,255,0,0,0xd35f,0xf438,0,Start,2,1,1,260,96,164,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,31.470293,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150576,96.000000,164.000000
07/03.06:03:05.982848,07/03.06:03:06.030549,1, e        ,0.047701,0.047701,1728415872.000000,0.047701,0.000000,0.047701,0.047701,0.047701,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,56429,domain,0,0,cs0,cs0,128,128,0,0,0xa50a,0x3c5e,0,Start,4,2,2,456,176,280,0,0,0,-0.000000,38238.191406,14758.599609,23479.591797,0,0,0,0.000000,0,0,0,0.000000,,,62.891762,20.963921,20.963921,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150660,88.000000,140.000000
07/03.06:03:05.983037,07/03.06:03:06.030392,1, e        ,0.047355,0.047355,1728415872.000000,0.047355,0.000000,0.047355,0.047355,0.047355,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60719,domain,0,0,cs0,cs0,128,255,0,0,0xd45f,0xf538,0,Start,2,1,1,250,99,151,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,21.117094,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150748,99.000000,151.000000
07/03.06:03:06.007550,07/03.06:03:06.007762,1, e        ,0.000212,0.000212,1728415872.000000,0.000212,0.000000,0.000212,0.000212,0.000212,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,63588,domain,0,0,cs0,cs0,128,128,0,0,0xe26a,0x7f2b,0,Start,4,2,2,592,246,346,0,0,0,-0.000000,11169811.000000,4641509.500000,6528302.000000,0,0,0,0.000000,0,0,0,0.000000,,,14150.943359,4716.980957,4716.980957,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150832,123.000000,173.000000
07/03.06:03:06.008232,07/03.06:03:06.008389,1, e        ,0.000157,0.000157,1728415872.000000,0.000157,0.000000,0.000157,0.000157,0.000157,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,63589,ldap,0,0,cs0,cs0,128,128,0,0,0xe36a,0x802b,0,Start,4,2,2,908,498,410,0,0,0,-0.000000,23133758.000000,12687898.000000,10445860.000000,0,0,0,0.000000,0,0,0,0.000000,,,19108.279297,6369.426758,6369.426758,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,150920,249.000000,205.000000
07/03.06:03:06.107659,07/03.06:10:58.120855,1, e *      ,472.013184,472.013184,1728415872.000000,472.013184,0.000000,472.013184,472.013184,472.013184,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49413,microsoft-ds,0,0,cs0,cs0,128,128,0,0,0xad71,0x193e,0,Start,460,238,222,123378,55724,67654,0,0,0,-0.000000,2081.975830,940.482178,1141.493530,212,118,94,31.547619,0,0,0,0.000000,0,0,0.972430,0.502105,0.468207, ->,CON,65024,525568,2332592412,3917743513,1460,1460,0.000081,0.000055,0.000026,MwsS,,151008,234.134460,304.747742
07/03.06:03:06.109532,07/03.06:03:06.109743,1, e        ,0.000211,0.000211,1728415872.000000,0.000211,0.000000,0.000211,0.000211,0.000211,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,49943,domain,0,0,cs0,cs0,128,128,0,0,0xe76a,0x842b,0,Start,4,2,2,608,254,354,0,0,0,-0.000000,11526066.000000,4815165.500000,6710900.500000,0,0,0,0.000000,0,0,0,0.000000,,,14218.008789,4739.336426,4739.336426,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,151228,127.000000,177.000000
07/03.06:03:06.110163,07/03.06:03:06.110332,1, e        ,0.000169,0.000169,1728415872.000000,0.000169,0.000000,0.000169,0.000169,0.000169,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,49944,ldap,0,0,cs0,cs0,128,128,0,0,0xe86a,0x852b,0,Start,4,2,2,906,496,410,0,0,0,-0.000000,21443786.000000,11739645.000000,9704142.000000,0,0,0,0.000000,0,0,0,0.000000,,,17751.478516,5917.159668,5917.159668,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,151316,248.000000,205.000000
07/03.06:03:06.159998,07/03.06:03:28.719728,1, e *      ,22.559731,22.559731,1728415872.000000,22.559731,0.000000,22.559731,22.559731,22.559731,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49414,epmap,0,0,cs0,cs0,128,128,0,0,0x2d6c,0xbf2c,0,Start,44,28,16,6176,3412,2764,0,0,0,-0.000000,2086.195068,1167.035156,919.159912,14,7,7,24.137931,0,0,0,0.000000,0,0,1.906051,1.196823,0.664902, ->,FIN,64768,524800,383076770,1702409516,1460,1460,0.000091,0.000081,0.000010,Mws,,151404,121.857140,172.750000
07/03.06:03:06.186648,07/03.06:03:58.726129,1, e *      ,52.539482,52.539482,1728415872.000000,52.539482,0.000000,52.539482,52.539482,52.539482,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49415,49666,0,0,cs0,cs0,128,128,0,0,0x3f6c,0xf62d,0,Start,100,52,48,29686,19656,10030,0,0,0,-0.000000,4430.953613,2935.392578,1495.561035,40,20,20,28.571429,0,0,0,0.000000,0,0,1.884297,0.970699,0.894565, ->,FIN,65024,525568,1111489771,3233066578,1460,1460,0.000016,0.000015,0.000001,Mws,,151616,378.000000,208.958328
07/03.06:03:06.224079,07/03.06:03:06.224863,1, e *      ,0.000784,0.000784,1728415872.000000,0.000784,0.000000,0.000784,0.000784,0.000784,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49416,kerberos,0,0,cs0,cs0,128,128,0,0,0xf36a,0x8e2b,0,Start,16,8,8,1840,946,894,0,0,0,-0.000000,16438776.000000,8448980.000000,7989796.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,19132.654297,8928.571289,8928.571289, ->,RST,65536,525568,1117476324,1728895853,1460,1460,0.000053,0.000034,0.000019,Mws,,151828,118.250000,111.750000
07/03.06:03:06.225166,07/03.06:03:06.225737,1, e *      ,0.000571,0.000571,1728415872.000000,0.000571,0.000000,0.000571,0.000571,0.000571,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49417,kerberos,0,0,cs0,cs0,128,128,0,0,0xf76a,0x922b,0,Start,16,8,8,1840,946,894,0,0,0,-0.000000,22570928.000000,11600701.000000,10970228.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,26269.703125,12259.194336,12259.194336, ->,RST,65536,525568,3542032357,2126782280,1460,1460,0.000014,0.000007,0.000007,Mws,,152040,118.250000,111.750000
07/03.06:03:06.251286,07/03.06:03:06.252255,1, e *      ,0.000969,0.000969,1728415872.000000,0.000969,0.000000,0.000969,0.000969,0.000969,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49418,kerberos,0,0,cs0,cs0,128,128,0,0,0xfe6a,0x982b,0,Start,18,10,8,4770,1226,3544,0,0,0,-0.000000,34716204.000000,9114551.000000,25601652.000000,4,2,2,18.181818,0,0,0,0.000000,0,0,17543.859375,9287.925781,7223.942383, ->,RST,65536,525568,2526757853,3429490929,1460,1460,0.000059,0.000037,0.000022,Mws,,152252,122.599998,443.000000
07/03.06:03:06.252112,07/03.06:03:06.253055,1, e *      ,0.000943,0.000943,1728415872.000000,0.000943,0.000000,0.000943,0.000943,0.000943,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49419,kerberos,0,0,cs0,cs0,128,128,0,0,0x026b,0x9c2b,0,Start,18,10,8,4770,1226,3544,0,0,0,-0.000000,35673384.000000,9365853.000000,26307528.000000,4,2,2,18.181818,0,0,0,0.000000,0,0,18027.570312,9544.007812,7423.117676, ->,RST,65536,525568,79849762,2911269682,1460,1460,0.000088,0.000065,0.000023,Mws,,152464,122.599998,443.000000
07/03.06:03:06.379508,07/03.06:03:06.380682,1, e *      ,0.001174,0.001174,1728415872.000000,0.001174,0.000000,0.001174,0.001174,0.001174,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49420,kerberos,0,0,cs0,cs0,128,128,0,0,0x0c6b,0xa42b,0,Start,20,10,10,7436,3750,3686,0,0,0,-0.000000,45608180.000000,22998296.000000,22609882.000000,4,2,2,16.666667,0,0,0,0.000000,0,0,16183.986328,7666.099121,7666.099121, ->,RST,65536,525568,1821452062,2486699781,1460,1460,0.000057,0.000030,0.000027,Mws,,152676,375.000000,368.600006
07/03.06:03:06.380252,07/03.06:03:06.381276,1, e *      ,0.001024,0.001024,1728415872.000000,0.001024,0.000000,0.001024,0.001024,0.001024,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49421,kerberos,0,0,cs0,cs0,128,128,0,0,0x116b,0xaa2b,0,Start,20,10,10,7482,3776,3706,0,0,0,-0.000000,52617188.000000,26554688.000000,26062500.000000,4,2,2,16.666667,0,0,0,0.000000,0,0,18554.687500,8789.062500,8789.062500, ->,RST,65536,525568,3893526304,2323122154,1460,1460,0.000060,0.000030,0.000030,Mws,,152888,377.600006,370.600006
07/03.06:03:06.380789,07/03.06:03:06.381345,1, e *      ,0.000556,0.000556,1728415872.000000,0.000556,0.000000,0.000556,0.000556,0.000556,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49422,kerberos,0,0,cs0,cs0,128,128,0,0,0x126b,0xac2b,0,Start,16,8,8,6542,3242,3300,0,0,0,-0.000000,82374104.000000,40820144.000000,41553956.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,26978.417969,12589.928711,12589.928711, ->,RST,65536,525568,404372243,363785240,1460,1460,0.000084,0.000031,0.000053,Mws,,153100,405.250000,412.500000
07/03.06:03:06.392344,07/03.06:03:28.719754,1, e *      ,22.327410,22.327410,1728415872.000000,22.327410,0.000000,22.327410,22.327410,22.327410,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49423,49671,0,0,cs0,cs0,128,128,0,0,0x2e6c,0xc02c,0,Start,40,24,16,7374,4394,2980,0,0,0,-0.000000,2509.919434,1508.818115,1001.101318,13,7,6,24.528302,0,0,0,0.000000,0,0,1.746732,1.030124,0.671820, ->,FIN,64512,524032,76142179,3964402367,1460,1460,0.000046,0.000031,0.000015,Mws,,153312,183.083328,186.250000
07/03.06:03:06.444208,07/03.06:03:06.444923,1, e *      ,0.000715,0.000715,1728415872.000000,0.000715,0.000000,0.000715,0.000715,0.000715,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49424,kerberos,0,0,cs0,cs0,128,128,0,0,0x356b,0xc92b,0,Start,16,8,8,1840,946,894,0,0,0,-0.000000,18025176.000000,9264336.000000,8760839.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,20979.021484,9790.209961,9790.209961, ->,RST,65536,525568,2310410245,1929151479,1460,1460,0.000077,0.000055,0.000022,Mws,,153524,118.250000,111.750000
07/03.06:03:06.445026,07/03.06:03:06.445963,1, e *      ,0.000937,0.000937,1728415872.000000,0.000937,0.000000,0.000937,0.000937,0.000937,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49425,kerberos,0,0,cs0,cs0,128,128,0,0,0x3a6b,0xce2b,0,Start,18,10,8,4772,1228,3544,0,0,0,-0.000000,35918892.000000,9442903.000000,26475988.000000,4,2,2,18.181818,0,0,0,0.000000,0,0,18143.009766,9605.123047,7470.651367, ->,RST,65536,525568,2256699683,1607986541,1460,1460,0.000015,0.000005,0.000010,Mws,,153736,122.800003,443.000000
07/03.06:03:06.446152,07/03.06:03:06.447227,1, e *      ,0.001075,0.001075,1728415872.000000,0.001075,0.000000,0.001075,0.001075,0.001075,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49426,kerberos,0,0,cs0,cs0,128,128,0,0,0x406b,0xd42b,0,Start,20,10,10,7482,3776,3706,0,0,0,-0.000000,50120928.000000,25294882.000000,24826046.000000,2,1,1,9.090909,0,0,0,0.000000,0,0,17674.417969,8372.092773,8372.092773, ->,RST,65536,525568,2089402424,1229653760,1460,1460,0.000091,0.000036,0.000055,Mws,,153948,377.600006,370.600006
07/03.06:03:08.036454,07/03.06:03:08.036458,1, e        ,0.000004,0.000004,1728415872.000000,0.000004,0.000000,0.000004,0.000004,0.000004,UAA,UAA,e,,192.168.10.14,192.168.10.3,icmp,dstunreach,unrport,0,,cs0,,128,,0,,0x4a6b,,0,Start,2,2,0,330,330,0,0,0,0,-0.000000,330000000.000000,330000000.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,250000.000000,250000.000000,0.000000, ->,URP,,,,,,,0.000000,0.000000,0.000000,,,154160,165.000000,0.000000
07/03.06:03:09.218873,07/03.06:10:46.312858,1, e        ,457.093994,457.093994,1728415872.000000,457.093994,0.000000,457.093994,457.093994,457.093994,UAA,UAA,e,e,192.168.10.19,91.189.89.198,udp,ntp,ntp,192,40,cs6,af11,64,50,0,14,0x5ff1,0x6ac7,0,Start,16,8,8,1440,720,720,0,0,0,-0.000000,22.052357,11.026178,11.026178,0,0,0,0.000000,0,0,0,0.000000,,,0.032816,0.015314,0.015314,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,154264,90.000000,90.000000
07/03.06:03:10.672227,07/03.06:03:10.672513,1, e        ,0.000286,0.000286,1728415872.000000,0.000286,0.000000,0.000286,0.000286,0.000286,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,56131,domain,0,0,cs0,cs0,128,128,0,0,0x556b,0xe52b,0,Start,4,2,2,460,164,296,0,0,0,-0.000000,6433566.500000,2293706.250000,4139860.250000,0,0,0,0.000000,0,0,0,0.000000,,,10489.510742,3496.503662,3496.503662,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,154352,82.000000,148.000000
07/03.06:03:10.763508,07/03.06:03:10.764240,1, e        ,0.000732,0.000732,1728415872.000000,0.000732,0.000000,0.000732,0.000732,0.000732,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,57539,domain,0,0,cs0,cs0,128,128,0,0,0x566b,0xe62b,0,Start,4,2,2,580,290,290,0,0,0,-0.000000,3169399.000000,1584699.500000,1584699.500000,0,0,0,0.000000,0,0,0,0.000000,,,4098.360840,1366.120239,1366.120239,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,154440,145.000000,145.000000
07/03.06:03:10.764866,07/03.06:03:10.765069,1, e        ,0.000203,0.000203,1728415872.000000,0.000203,0.000000,0.000203,0.000203,0.000203,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,53687,domain,0,0,cs0,cs0,128,128,0,0,0x576b,0xe72b,0,Start,4,2,2,498,172,326,0,0,0,-0.000000,9812808.000000,3389162.500000,6423645.000000,0,0,0,0.000000,0,0,0,0.000000,,,14778.325195,4926.108398,4926.108398,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,154528,86.000000,163.000000
07/03.06:03:10.765589,07/03.06:03:10.766274,1, e        ,0.000685,0.000685,1728415872.000000,0.000685,0.000000,0.000685,0.000685,0.000685,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,58834,domain,0,0,cs0,cs0,128,128,0,0,0x586b,0xe82b,0,Start,4,2,2,676,338,338,0,0,0,-0.000000,3947445.500000,1973722.750000,1973722.750000,0,0,0,0.000000,0,0,0,0.000000,,,4379.562012,1459.854004,1459.854004,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,154616,169.000000,169.000000
07/03.06:03:12.266668,07/03.06:03:19.948474,1, e *      ,7.681806,7.681806,1728415872.000000,7.681806,0.000000,7.681806,7.681806,7.681806,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49430,ldap,0,0,cs0,cs0,128,128,0,0,0xe16b,0x672c,0,Start,41,24,17,17308,7098,10210,0,0,0,-0.000000,17092.855469,7084.791992,10008.063477,11,6,5,21.153846,0,0,0,0.000000,0,0,5.207109,2.994087,2.082844, ->,RST,65536,524800,130111437,643545861,1460,1460,0.000041,0.000031,0.000010,Mws,,154704,295.750000,600.588257
07/03.06:03:15.174183,07/03.06:10:44.811783,1, e        ,449.637604,449.637604,1728415872.000000,449.637604,0.000000,449.637604,449.637604,449.637604,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,ntp,ntp,0,0,cs0,cs0,128,128,0,0,0xa771,0x7c3d,0,Start,36,18,18,3240,1620,1620,0,0,0,-0.000000,54.443844,27.221922,27.221922,0,0,0,0.000000,0,0,0,0.000000,,,0.077840,0.037808,0.037808,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,154916,90.000000,90.000000
07/03.06:03:15.791791,07/03.06:03:15.792980,1, e *      ,0.001189,0.001189,1728415872.000000,0.001189,0.000000,0.001189,0.001189,0.001189,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49431,kerberos,0,0,cs0,cs0,128,128,0,0,0x676b,0xf52b,0,Start,20,10,10,7374,3728,3646,0,0,0,-0.000000,44662744.000000,22580320.000000,22082422.000000,4,2,2,16.666667,0,0,0,0.000000,0,0,15979.815430,7569.386230,7569.386230, ->,RST,65536,525568,1980790863,1416074875,1460,1460,0.000090,0.000027,0.000063,Mws,,155004,372.799988,364.600006
07/03.06:03:15.869751,07/03.06:03:15.870049,1, e        ,0.000298,0.000298,1728415872.000000,0.000298,0.000000,0.000298,0.000298,0.000298,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,62190,domain,0,0,cs0,cs0,128,128,0,0,0x696b,0xf72b,0,Start,4,2,2,552,226,326,0,0,0,-0.000000,7409396.000000,3033557.000000,4375839.000000,0,0,0,0.000000,0,0,0,0.000000,,,10067.114258,3355.704590,3355.704590,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,155216,113.000000,163.000000
07/03.06:03:15.870500,07/03.06:03:15.870699,1, e        ,0.000199,0.000199,1728415872.000000,0.000199,0.000000,0.000199,0.000199,0.000199,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,62191,ldap,0,0,cs0,cs0,128,128,0,0,0x6a6b,0xf82b,0,Start,4,2,2,906,496,410,0,0,0,-0.000000,18211056.000000,9969849.000000,8241206.000000,0,0,0,0.000000,0,0,0,0.000000,,,15075.376953,5025.125488,5025.125488,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,155304,248.000000,205.000000
07/03.06:03:15.983428,07/03.06:03:17.324300,1, e *      ,1.340872,1.340872,1728415872.000000,1.340872,0.000000,1.340872,1.340872,1.340872,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49432,ldap,0,0,cs0,cs0,128,128,0,0,0xca6b,0x542c,0,Start,30,16,14,6864,5028,1836,0,0,0,-0.000000,38297.464844,28124.980469,10172.484375,9,5,4,23.076923,0,0,0,0.000000,0,0,21.627716,11.186749,9.695183, ->,RST,65024,525056,3758258608,2725553642,1460,1460,0.000084,0.000050,0.000034,Mws,,155392,314.250000,131.142853
07/03.06:03:16.665148,07/03.06:03:16.666415,1, e *      ,0.001267,0.001267,1728415872.000000,0.001267,0.000000,0.001267,0.001267,0.001267,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49433,kerberos,0,0,cs0,cs0,128,128,0,0,0x7a6b,0x042c,0,Start,20,10,10,7482,3776,3706,0,0,0,-0.000000,42525648.000000,21461720.000000,21063930.000000,4,2,2,16.666667,0,0,0,0.000000,0,0,14996.053711,7103.394043,7103.394043, ->,RST,65536,525568,3750889593,3105723674,1460,1460,0.000085,0.000053,0.000032,Mws,,155604,377.600006,370.600006
07/03.06:03:16.666534,07/03.06:03:16.667325,1, e *      ,0.000791,0.000791,1728415872.000000,0.000791,0.000000,0.000791,0.000791,0.000791,UAA,UAA,e,e,192.168.10.14,192.168.10.3,tcp,49434,kerberos,0,0,cs0,cs0,128,128,0,0,0x7e6b,0x082c,0,Start,16,8,8,6542,3242,3300,0,0,0,-0.000000,57901388.000000,28692792.000000,29208596.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,18963.335938,8849.557617,8849.557617, ->,RST,65536,525568,3832279091,120781124,1460,1460,0.000048,0.000044,0.000004,Mws,,155816,405.250000,412.500000
07/03.06:03:18.001272,07/03.06:03:18.025225,1, e        ,0.023953,0.023953,1728415872.000000,0.023953,0.000000,0.023953,0.023953,0.023953,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,55274,domain,0,0,cs0,cs0,128,128,0,0,0xd76b,0x602c,0,Start,4,2,2,336,152,184,0,0,0,-0.000000,56109.882812,25383.041016,30726.839844,0,0,0,0.000000,0,0,0,0.000000,,,125.245270,41.748425,41.748425,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,156028,76.000000,92.000000
07/03.06:03:18.001523,07/03.06:03:18.024987,1, e        ,0.023464,0.023464,1728415872.000000,0.023464,0.000000,0.023464,0.023464,0.023464,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61180,domain,0,0,cs0,cs0,128,255,0,0,0xb660,0xfb38,0,Start,2,1,1,190,87,103,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,42.618481,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,156112,87.000000,103.000000
07/03.06:03:19.122096,07/03.06:03:24.350810,1, eU       ,5.228714,5.228714,1728415872.000000,5.228714,0.000000,5.228714,5.228714,5.228714,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,58753,domain,0,0,cs0,cs0,128,128,0,0,0xf06b,0x982c,0,Start,12,6,6,1302,468,834,0,0,0,-0.000000,1660.064087,596.705017,1063.359009,0,0,0,0.000000,0,0,0,0.000000,,,2.103768,0.956258,0.956258,<->,CON,,,,,,,0.000000,0.000000,0.000000,,192.168.10.14,156196,78.000000,139.000000
07/03.06:03:19.371336,07/03.06:03:20.397005,1, e        ,1.025669,1.025669,1728415872.000000,1.025669,0.000000,1.025669,1.025669,1.025669,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,65132,domain,0,0,cs0,cs0,128,128,0,0,0xe36b,0x682c,0,Start,6,4,2,770,296,474,0,0,0,-0.000000,3580.102539,1731.552856,1848.549561,0,0,0,0.000000,0,0,0,0.000000,,,4.874867,2.924920,0.974973,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,156316,74.000000,237.000000
07/03.06:03:19.371548,07/03.06:03:20.396687,1, e        ,1.025139,1.025139,1728415872.000000,1.025139,0.000000,1.025139,1.025139,1.025139,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60913,domain,0,0,cs0,cs0,128,255,0,0,0xbc60,0xfc38,0,Start,2,1,1,312,92,220,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.975478,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,156404,92.000000,220.000000
